Time (ms),Marker 1
55017,-0.01020044
55033,-0.008923872
55050,-0.007149514
55067,-0.005109911
55083,-0.003003692
55100,-0.001011324
55117,0.000698843
55133,0.001965723
55150,0.002633075
55167,0.002571306
55183,0.001738024
55200,0.0002628231
55217,-0.001535759
55233,-0.003251981
55250,-0.004556408
55267,-0.005302486
55283,-0.00550475
55300,-0.005261306
55317,-0.004684791
55333,-0.003868465
55350,-0.002878942
55367,-0.001758613
55383,-0.0005426025
55400,0.0007339668
55417,0.002037182
55433,0.003334341
55450,0.00459032
55467,0.005751829
55483,0.006741351
55500,0.007454728
55517,0.007762365
55533,0.00753951
55550,0.006730451
55567,0.005429658
55583,0.003893898
55600,0.00244171
55617,0.001294736
55633,0.0004699329
55650,-0.0001998416
55667,-0.0009519762
55683,-0.001953611
55700,-0.003192633
55717,-0.004455879
55733,-0.005424812
55750,-0.005840243
55767,-0.005616178
55783,-0.004831342
55800,-0.003648033
55817,-0.002240658
55833,-0.0007703023
55850,0.0006128498
55867,0.001761036
55883,0.002524071
55900,0.002777205
55917,0.002487736
55933,0.001797371
55950,0.001035547
55967,0.0006092166
55983,0.0008320716
56000,0.001813117
56017,0.003476047
56033,0.005637978
56050,0.00807
56067,0.0105432
56083,0.01289287
56100,0.01509598
56117,0.01727244
56133,0.01956276
56150,0.02194997
56167,0.02416398
56183,0.02576514
56200,0.02635861
56217,0.02581237
56233,0.02436261
56250,0.02254223
56267,0.02096892
56283,0.02010415
56300,0.02011264
56317,0.02087688
56333,0.02211105
56350,0.0235063
56367,0.02483616
56383,0.02597103
56400,0.02678979
56417,0.02707684
56433,0.02655119
56450,0.02504207
56467,0.02268272
56483,0.01997456
56500,0.01768303
56517,0.01662326
56533,0.01742505
56550,0.02036818
56567,0.02535092
56583,0.03196147
56600,0.03959666
56617,0.04758671
56633,0.05529578
56650,0.0621849
56667,0.06782895
56683,0.07195055
56700,0.0744831
56717,0.07558041
56733,0.07551743
56750,0.07456303
56767,0.07296067
56783,0.07098406
56800,0.06896625
56817,0.06732509
56833,0.06663227
56850,0.06761089
56867,0.07090164
56883,0.0767431
56900,0.08485793
56917,0.09459088
56933,0.1050869
56950,0.1154024
56967,0.1246326
56983,0.1320329
57000,0.1370628
57017,0.1394162
57033,0.1391364
57050,0.136639
57067,0.1324071
57083,0.1265656
57100,0.1187608
57117,0.1083908
57133,0.09483308
57150,0.07752919
57167,0.05610608
57183,0.03056378
57200,0.001337131
57217,-0.03078298
57233,-0.06467866
57250,-0.09890139
57267,-0.1318281
57283,-0.1619486
57300,-0.1880759
57317,-0.209487
57333,-0.2261417
57350,-0.2387887
57367,-0.2485604
57383,-0.2561193
57400,-0.2610039
57417,-0.2617354
57433,-0.2565977
57450,-0.2445526
57467,-0.225788
57483,-0.2016992
57500,-0.1744225
57517,-0.1462156
57533,-0.1189692
57550,-0.09394653
57567,-0.07173859
57583,-0.05241685
57600,-0.03582387
57617,-0.02184702
57633,-0.0104887
57650,-0.00174287
57667,0.004544295
57683,0.008690119
57700,0.01108944
57717,0.01213589
57733,0.01218433
57750,0.01153999
57767,0.01045115
57783,0.009110393
57800,0.007667894
57817,0.006236295
57833,0.004894323
57850,0.003689212
57867,0.002645187
57883,0.001771936
57900,0.001064615
57917,0.0005111122
57933,9.689332E-05
57950,-0.0001949977
57967,-0.0003851508
57983,-0.0004977894
58000,-0.0005522918
58017,-0.00056077
58033,-0.0005329131
58050,-0.000480833
58067,-0.0004166412
58083,-0.0003476047
58100,-0.0002761459
58117,-0.0002058983
58133,-0.0001392841
58150,-7.509231E-05
58167,-1.332283E-05
58183,4.481315E-05
58200,9.810446E-05
58217,0.0001477623
58233,0.0001937866
58250,0.0002313328
58267,0.0002531338
58283,0.0002470779
58300,0.0001986313
58317,9.568215E-05
58333,-7.266998E-05
58350,-0.0003149032
58367,-0.0006382847
58383,-0.001045236
58400,-0.00153697
58417,-0.002111063
58433,-0.002756614
58450,-0.003454246
58467,-0.004171256
58483,-0.004857988
58500,-0.005442981
58517,-0.005837821
58533,-0.005933504
58550,-0.005598011
58567,-0.004704171
58583,-0.003201114
58600,-0.001201477
58617,0.001000424
58633,0.003023072
58650,0.004563675
58667,0.00550354
58683,0.00588748
58700,0.005837821
58717,0.005482949
58733,0.004934291
58750,0.00427905
58767,0.00358263
58783,0.002895898
58800,0.002256403
58817,0.001687155
58833,0.001196632
58850,0.000787258
58867,0.000459032
58883,0.0002058983
58900,1.695633E-05
58917,-0.0001174831
58933,-0.0002034759
58950,-0.0002495002
58967,-0.0002676677
58983,-0.0002664566
59000,-0.0002482891
59017,-0.0002155876
59033,-0.0001731968
59050,-0.0001247501
59067,-7.266997E-05
59083,-2.058982E-05
59100,2.785682E-05
59117,7.50923E-05
59133,0.0001247501
59150,0.0001731968
59167,0.0002131652
59183,0.0002410221
59200,0.0002591896
59217,0.0002652454
59233,0.0002495002
59250,0.0002010536
59267,0.0001114273
59283,-2.54345E-05
59300,-0.0002180099
59317,-0.0004747771
59333,-0.0008042143
59350,-0.001213589
59367,-0.001706533
59383,-0.002278204
59400,-0.002914066
59417,-0.003591108
59433,-0.004276628
59450,-0.004924602
59467,-0.005470837
59483,-0.005831765
59500,-0.005897168
59517,-0.005537453
59533,-0.004631501
59550,-0.003132077
59567,-0.001148186
59583,0.001031914
59600,0.003029128
59617,0.004543086
59633,0.005461149
59650,0.005837821
59667,0.005803908
59683,0.005490216
59700,0.005003328
59717,0.004426813
59733,0.003826074
59750,0.003253192
59767,0.002743291
59783,0.002314539
59800,0.00197299
59817,0.001715011
59833,0.001530914
59850,0.00140253
59867,0.001303215
59883,0.001200266
59900,0.00105856
59917,0.000842972
59933,0.000515957
59950,3.391265E-05
59967,-0.0006540299
59983,-0.00159874
60000,-0.002847452
60017,-0.004442558
60033,-0.006416759
60050,-0.008780955
60067,-0.01151214
60083,-0.01454732
60100,-0.01777386
60117,-0.02101616
60133,-0.02405013
60150,-0.02666261
60167,-0.02871796
60183,-0.03016652
60200,-0.03098042
60217,-0.03111728
60233,-0.03060011
60250,-0.02963603
60267,-0.02861865
60283,-0.02801307
60300,-0.02827347
60317,-0.02988189
60333,-0.03340033
60350,-0.03943072
60367,-0.04848662
60383,-0.0608284
60400,-0.07634587
60417,-0.09455939
60433,-0.1147713
60450,-0.1362502
60467,-0.1583043
60483,-0.1802397
60500,-0.201291
60517,-0.2205715
60533,-0.2370107
60550,-0.2493065
60567,-0.2559618
60583,-0.2553817
60600,-0.2460145
60617,-0.2266576
60633,-0.196938
60650,-0.1576235
60667,-0.1104522
60683,-0.05780774
60700,-0.002786916
60717,0.05049711
60733,0.09711609
60750,0.1323029
60767,0.1526819
60783,0.1571694
60800,0.1473263
60817,0.1270708
60833,0.101721
60850,0.07676736
60867,0.05692967
60883,0.04565131
60900,0.04476352
60917,0.05424452
60933,0.07233449
60950,0.09606487
60967,0.1219487
60983,0.1465959
61000,0.1672184
61017,0.1819426
61033,0.1898079
61050,0.1905588
61067,0.1844994
61083,0.1724737
61100,0.1557778
61117,0.1359195
61133,0.1143632
61150,0.09240109
61167,0.07112695
61183,0.05142975
61200,0.03398775
61217,0.01927329
61233,0.007564947
61250,-0.001058557
61267,-0.006740138
61283,-0.009822558
61300,-0.01074789
61317,-0.009937624
61333,-0.007753893
61350,-0.004533402
61367,-0.0006007402
61383,0.003748562
61400,0.008238359
61417,0.01256828
61433,0.01641736
61450,0.01952521
61467,0.02175981
61483,0.02309936
61500,0.02356445
61517,0.02320473
61533,0.02214981
61550,0.02062858
61567,0.01889177
61583,0.01711015
61600,0.01536001
61617,0.01366195
61633,0.01198933
61650,0.01024041
61667,0.008274688
61683,0.006027975
61700,0.003602008
61717,0.001253557
61733,-0.0007048986
61750,-0.002034759
61767,-0.002674255
61783,-0.002752982
61800,-0.002507116
61817,-0.002175256
61833,-0.001974202
61850,-0.002123174
61867,-0.002812326
61883,-0.004097372
61900,-0.005842663
61917,-0.007804755
61933,-0.009793492
61950,-0.01175195
61967,-0.01369345
61983,-0.01559861
62000,-0.01740446
62017,-0.01909888
62033,-0.02079693
62050,-0.02271784
62067,-0.02508931
62083,-0.02806515
62100,-0.0316938
62117,-0.03590624
62133,-0.04049656
62150,-0.04509777
62167,-0.04918788
62183,-0.0521516
62200,-0.05340032
62217,-0.05252343
62233,-0.04940106
62250,-0.04421727
62267,-0.03738629
62283,-0.02947494
62300,-0.02114938
62317,-0.01307695
62333,-0.005738505
62350,0.0007363781
62367,0.006565718
62383,0.01216253
62400,0.01796887
62417,0.02432629
62433,0.03134136
62450,0.03880336
62467,0.04625445
62483,0.05316779
62500,0.05905162
62517,0.06344815
62533,0.06596374
62550,0.06637675
62567,0.06471141
62583,0.06119902
62600,0.05620781
62617,0.05020647
62633,0.04372673
62650,0.03729181
62667,0.03133893
62683,0.02617936
62700,0.02198993
62717,0.01882516
62733,0.01663779
62750,0.01529582
62767,0.01459576
62783,0.01427481
62800,0.01404347
62817,0.01364863
62833,0.01295463
62850,0.01196996
62867,0.01077211
62883,0.009404707
62900,0.007847147
62917,0.006052198
62933,0.003958091
62950,0.001470355
62967,-0.001498213
62983,-0.004925813
63000,-0.008618658
63017,-0.01227759
63033,-0.01564342
63050,-0.0185696
63067,-0.02096044
63083,-0.02266092
63100,-0.02344939
63117,-0.02314296
63133,-0.02170046
63150,-0.01926723
63167,-0.01617755
63183,-0.01290982
63200,-0.009963054
63217,-0.007692117
63233,-0.006214493
63250,-0.00543208
63267,-0.005115965
63283,-0.004983949
63300,-0.004758672
63317,-0.004242715
63333,-0.003399743
63350,-0.002373885
63367,-0.001381941
63383,-0.0005462362
63400,0.000185308
63417,0.0009519762
63433,0.00180706
63450,0.002634286
63467,0.00323018
63483,0.003469991
63500,0.003413067
63517,0.00328105
63533,0.00335372
63550,0.003833341
63567,0.004727182
63583,0.005823287
63600,0.006795853
63617,0.007380846
63633,0.007483796
63650,0.007164048
63667,0.006548776
63683,0.005760307
63700,0.004894323
63717,0.004022283
63733,0.003196268
63750,0.002447767
63767,0.001792526
63783,0.001237812
63800,0.0007836246
63817,0.0004239082
63833,0.0001489734
63850,-4.72355E-05
63867,-0.0001683521
63883,-0.0002192211
63900,-0.0002071094
63917,-0.0001404953
63933,-2.664566E-05
63950,0.0001271724
63967,0.0003124808
63983,0.0005195903
64000,0.0007363891
64017,0.0009495544
64033,0.001145763
64050,0.001306848
64067,0.001406164
64083,0.001409797
64100,0.001280203
64117,0.0009798338
64133,0.0004675104
64150,-0.0002967358
64167,-0.001321383
64183,-0.002519226
64200,-0.003645611
64217,-0.00435172
64233,-0.004371099
64250,-0.003703746
64267,-0.002617331
64283,-0.001459455
64300,-0.0004723548
64317,0.0002591898
64333,0.0007509233
64350,0.001052504
64367,0.001213589
64383,0.001270513
64400,0.001248712
64417,0.001169987
64433,0.001054926
64450,0.000918064
64467,0.0007690905
64483,0.0006152724
64500,0.0004638767
64517,0.0003209591
64533,0.0001913643
64550,8.235931E-05
64567,-9.094947E-13
64583,-4.723548E-05
64600,-4.965782E-05
64617,3.633491E-06
64633,0.0001259613
64650,0.0003294372
64667,0.000626173
64683,0.001022224
64700,0.001515169
64717,0.00209774
64733,0.002756614
64750,0.003472414
64767,0.004212436
64783,0.004923391
64800,0.005533819
64817,0.005951671
64833,0.006063099
64850,0.005733662
64867,0.004832554
64883,0.003307695
64900,0.001271724
64917,-0.0009749894
64933,-0.003044872
64950,-0.004635133
64967,-0.005631923
64983,-0.006086111
65000,-0.006120023
65017,-0.005859622
65033,-0.005416336
65050,-0.004885844
65067,-0.004338398
65083,-0.003816385
65100,-0.003342819
65117,-0.002931022
65133,-0.002587051
65150,-0.002301216
65167,-0.002048082
65183,-0.001792526
65200,-0.001492157
65217,-0.001093683
65233,-0.0005329131
65250,0.0002519226
65267,0.00128747
65283,0.002502269
65300,0.003669834
65317,0.004453458
65333,0.004595165
65350,0.004108276
65367,0.003277416
65383,0.002467146
65400,0.001926966
65417,0.001744079
65433,0.001906376
65450,0.002366619
65467,0.003063039
65483,0.003918123
65500,0.004838609
65517,0.00571186
65533,0.006402225
65550,0.006751041
65567,0.006605701
65583,0.005887479
65600,0.00467268
65617,0.003214435
65633,0.001836128
65650,0.0007606119
65667,-2.42299E-06
65683,-0.0006298068
65700,-0.001364984
65717,-0.002375097
65733,-0.003639554
65750,-0.00493308
65767,-0.005927447
65783,-0.006363467
65800,-0.006155147
65817,-0.005377579
65833,-0.004179735
65850,-0.002716645
65867,-0.001130018
65883,0.0004493424
65900,0.001895474
65917,0.003083629
65933,0.003879366
65950,0.004137345
65967,0.003729182
65983,0.002612487
66000,0.0009120086
66017,-0.001062193
66033,-0.002915278
66050,-0.004333554
66067,-0.005189848
66083,-0.005522918
66100,-0.005450248
66117,-0.005096588
66133,-0.004567308
66150,-0.003943557
66167,-0.003288316
66183,-0.002650032
66200,-0.002060194
66217,-0.001534548
66233,-0.001081571
66250,-0.000707321
66267,-0.0004105853
66283,-0.0001804638
66300,-6.055831E-06
66317,0.000116272
66333,0.0001901531
66350,0.0002264881
66367,0.0002410221
66383,0.0002422333
66400,0.0002313328
66417,0.0002083206
66433,0.0001792526
66450,0.0001501846
66467,0.0001223278
66483,9.568213E-05
66500,7.024764E-05
66517,4.844665E-05
66533,3.027916E-05
66550,1.574516E-05
66567,6.055831E-06
66583,1.211166E-06
66600,-1.211166E-06
66617,-4.844665E-06
66633,-9.689331E-06
66650,-1.211166E-05
66667,-1.09005E-05
66683,-8.478163E-06
66700,-7.266997E-06
66717,-7.266998E-06
66733,-7.266998E-06
66750,-7.266998E-06
66767,-6.055831E-06
66783,-3.633499E-06
66800,-1.211166E-06
66817,-1.211166E-06
66833,-3.633499E-06
66850,-4.844665E-06
66867,-2.422332E-06
66883,2.422332E-06
66900,4.844665E-06
66917,3.633499E-06
66933,1.211166E-06
66950,0
66967,0
66983,0
67000,0
67017,0
67033,0
67050,0
67067,0
67083,0
67100,0
67117,0
67133,0
67150,0
67167,0
67183,0
67200,0
67217,0
67233,0
67250,1.211166E-06
67267,3.633499E-06
67283,6.055831E-06
67300,6.055831E-06
67317,3.633499E-06
67333,2.422332E-06
67350,3.633499E-06
67367,6.055831E-06
67383,6.055831E-06
67400,3.633499E-06
67417,0
67433,-3.633499E-06
67450,-7.266997E-06
67467,-1.211166E-05
67483,-1.937866E-05
67500,-2.906799E-05
67517,-3.875732E-05
67533,-4.844665E-05
67550,-5.934714E-05
67567,-7.266997E-05
67583,-8.59928E-05
67600,-9.810446E-05
67617,-0.0001077938
67633,-0.0001126385
67650,-0.0001077938
67667,-9.083747E-05
67683,-6.41918E-05
67700,-3.027914E-05
67717,7.266999E-06
67733,4.481314E-05
67750,7.630346E-05
67767,0.0001005268
67783,0.0001199055
67800,0.0001368618
67817,0.000152607
67833,0.0001683521
67850,0.0001865196
67867,0.0002083206
67883,0.0002349662
67900,0.0002652454
67917,0.0002955246
67933,0.0003197479
67950,0.0003342819
67967,0.000335493
67983,0.0003161144
68000,0.0002652454
68017,0.0001719856
68033,2.543449E-05
68050,-0.0001877308
68067,-0.000480833
68083,-0.0008635615
68100,-0.001340761
68117,-0.001918487
68133,-0.002597952
68150,-0.003369464
68167,-0.004208803
68183,-0.005077209
68200,-0.005920181
68217,-0.006660203
68233,-0.007191905
68250,-0.00738327
68267,-0.00710349
68283,-0.006293219
68300,-0.005045718
68317,-0.003621387
68333,-0.00234603
68350,-0.001444922
68367,-0.0009350206
68383,-0.0006443401
68400,-0.0003270145
68417,0.0001974202
68433,0.0009289648
68450,0.001667777
68467,0.002119542
68483,0.002067461
68500,0.001482467
68517,0.0005074784
68533,-0.0006128498
68550,-0.001601161
68567,-0.002201901
68583,-0.002261248
68600,-0.001808272
68617,-0.001059771
68633,-0.0003112697
68650,0.0002361779
68667,0.0005825721
68683,0.000909587
68700,0.001461878
68717,0.002404164
68733,0.003713435
68750,0.005160778
68767,0.006417969
68783,0.007225818
68800,0.007497119
68817,0.007296066
68833,0.006753463
68850,0.006000117
68867,0.005141401
68883,0.004253616
68900,0.003393688
68917,0.002602796
68933,0.001905164
68950,0.001309271
68967,0.0008151149
68983,0.0004202747
69000,0.000116272
69017,-0.000109005
69033,-0.0002664566
69050,-0.0003657722
69067,-0.0004166412
69083,-0.0004275417
69100,-0.0004045295
69117,-0.0003548717
69133,-0.0002894687
69150,-0.0002180099
69167,-0.0001465511
69183,-8.23593E-05
69200,-3.149032E-05
69217,4.844671E-06
69233,3.027916E-05
69250,4.844665E-05
69267,5.813597E-05
69283,6.055831E-05
69300,5.934715E-05
69317,5.813598E-05
69333,5.692481E-05
69350,5.329131E-05
69367,4.844665E-05
69383,4.602432E-05
69400,4.844665E-05
69417,5.329131E-05
69433,5.571364E-05
69450,5.571364E-05
69467,5.692481E-05
69483,6.055831E-05
69500,6.298065E-05
69517,5.934714E-05
69533,4.965781E-05
69550,3.270149E-05
69567,6.055831E-06
69583,-3.027915E-05
69600,-7.266997E-05
69617,-0.0001138496
69633,-0.0001477623
69650,-0.0001671409
69667,-0.0001659298
69683,-0.0001429176
69700,-0.0001029491
69717,-5.692481E-05
69733,-1.574516E-05
69750,1.574516E-05
69767,3.996848E-05
69783,5.934714E-05
69800,7.145881E-05
69817,7.145881E-05
69833,6.055831E-05
69850,4.481315E-05
69867,2.906799E-05
69883,1.09005E-05
69900,-1.453399E-05
69917,-4.602432E-05
69933,-7.993697E-05
69950,-0.0001138496
69967,-0.0001489734
69983,-0.0001840973
70000,-0.0002167988
70017,-0.0002446556
70033,-0.0002628231
70050,-0.0002664565
70067,-0.0002507114
70083,-0.0002083206
70100,-0.0001283836
70117,-2.607218E-11
70133,0.0001840973
70150,0.0004311752
70167,0.0007509231
70183,0.001151819
70200,0.001637497
70217,0.002203112
70233,0.002837762
70250,0.003523283
70267,0.004229392
70283,0.004906434
70300,0.005482949
70317,0.005870522
70333,0.005958939
70350,0.005616179
70367,0.004712649
70383,0.003193846
70400,0.001172409
70417,-0.001051293
70433,-0.003089686
70450,-0.004637557
70467,-0.005576211
70483,-0.005951671
70500,-0.00588869
70517,-0.005519284
70533,-0.004954881
70550,-0.004285106
70567,-0.003578996
70583,-0.00288742
70600,-0.002244291
70617,-0.001671409
70633,-0.001179676
70650,-0.0007666682
70667,-0.0004263305
70683,-0.0001562404
70700,4.602434E-05
70717,0.0001913642
70733,0.0002967357
70750,0.000371828
70767,0.0004202747
70783,0.0004457092
70800,0.0004529762
70817,0.0004457092
70833,0.0004214859
70850,0.000379095
70867,0.0003173255
70883,0.0002325439
70900,0.0001162719
70917,-4.239081E-05
70933,-0.0002507114
70950,-0.0005159568
70967,-0.000845394
70983,-0.001242657
71000,-0.001706533
71017,-0.002233391
71033,-0.002818384
71050,-0.00344819
71067,-0.004092531
71083,-0.004706592
71100,-0.005228604
71117,-0.005573787
71133,-0.005627078
71150,-0.005250406
71167,-0.00431902
71183,-0.002788106
71200,-0.0007775695
71217,0.001409797
71233,0.003386422
71250,0.004845877
71267,0.005664625
71283,0.005881423
71300,0.005612545
71317,0.004981527
71333,0.004093742
71350,0.003029127
71367,0.001849451
71383,0.000604372
71400,-0.0006600855
71417,-0.001901531
71433,-0.003081207
71450,-0.004151878
71467,-0.005048141
71483,-0.005684003
71500,-0.005954093
71517,-0.005734873
71533,-0.004907646
71550,-0.003430024
71567,-0.001425543
71583,0.0007969477
71600,0.002846241
71617,0.004414702
71633,0.005380001
71650,0.005782108
71667,0.005739717
71683,0.005384845
71700,0.004831342
71717,0.004170045
71733,0.003467569
71750,0.002774782
71767,0.00212923
71783,0.001551504
71800,0.001051292
71817,0.0006322288
71833,0.0002979469
71850,4.96578E-05
71867,-0.0001186943
71883,-0.0002155876
71900,-0.0002458667
71917,-0.0002107429
71933,-0.0001102161
71950,5.208014E-05
71967,0.0002737236
71983,0.0005547141
72000,0.0008926296
72017,0.001281414
72033,0.001708956
72050,0.002159509
72067,0.002610063
72083,0.003027915
72100,0.003369464
72117,0.003578996
72133,0.003586263
72150,0.003306484
72167,0.002674255
72183,0.001712589
72200,0.0005910489
72217,-0.0004311752
72233,-0.001169986
72250,-0.001627807
72267,-0.001937865
72283,-0.002221279
72300,-0.002559194
72317,-0.00305335
72333,-0.003799428
72350,-0.004750194
72367,-0.005648879
72383,-0.006153936
72400,-0.006035241
72417,-0.005286741
72433,-0.004124021
72450,-0.002871675
72467,-0.00177557
72483,-0.0008829403
72500,-9.689324E-05
72517,0.0006794643
72533,0.001511535
72550,0.00249258
72567,0.00370738
72583,0.005096588
72600,0.006398591
72617,0.007271842
72633,0.007476529
72650,0.006986007
72667,0.005997695
72683,0.004816808
72700,0.003660145
72717,0.002531338
72733,0.001312905
72750,-1.574517E-05
72767,-0.001292315
72783,-0.002290316
72800,-0.003019438
72817,-0.00374856
72833,-0.004746561
